"job_id","clip_id","created","job_status","last_updated","source","source_file","thumbnails"
"2kvRyEnJ2nnAEf12YvLa7g0sGg8","KMJFX","2024-08-20T13:58:35Z","SUCCESS","2024-08-20T14:01:09Z","S3","s3://picasso-media-staging/clean/KMJFX01HM01.mp4","[{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb001.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb002.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb003.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb004.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb005.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb006.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb007.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb008.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb009.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb010.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb011.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb012.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb013.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb014.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb015.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb016.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb017.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb018.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb019.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb020.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb021.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb022.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb023.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb024.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb025.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb026.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb027.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb028.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb029.jpg""},{""S"":""s3://ams-astro-tvp-nonprod/staging/picasso_thumbnails/output/KMJFX/KMJFX_thumb030.jpg""}]"
